user_id,signup_date,company_size,plan_interested,converted,user_segment,archetype,drop_off_stage,total_sessions,distinct_features_used,time_to_first_value_hrs,used_power_feature,engagement_slope,feature_adoption_breadth,conversion_propensity_score,active_days_verified,features_touched_verified
U00680,2026-04-09,not_provided,starter,1,Medium,Growing Casual,completed_trial_window,9,2,43.0,0,4,0.2,64,5,2
U00681,2026-02-10,51-200,pro,1,Medium,Power Adopter,completed_trial_window,6,5,13.0,1,-2,0.5,81,6,5
U00682,2026-02-18,11-50,starter,0,Medium,Late Bloomer,early_dropoff,1,4,44.0,1,2,0.4,64,1,4
U00683,2026-05-12,200+,starter,1,Medium,Power Adopter,completed_trial_window,5,3,1.0,1,-6,0.3,73,5,3
U00684,2026-05-08,1-10,starter,0,High,Champion,completed_trial_window,9,5,15.0,1,11,0.5,99,7,5
U00685,2026-04-11,not_provided,starter,1,Medium,Champion,mid_trial_dropoff,3,4,9.0,1,6,0.4,81,3,4
U00686,2026-02-25,not_provided,business,1,Medium,Plateaued User,completed_trial_window,4,3,24.0,0,-7,0.3,47,3,3
U00687,2026-01-13,51-200,starter,0,Medium,Late Bloomer,completed_trial_window,2,4,100.0,1,3,0.4,63,2,4
U00688,2026-06-02,not_provided,business,0,High,Late Bloomer,completed_trial_window,6,5,60.0,1,8,0.5,81,5,5
U00689,2026-05-01,51-200,pro,1,Medium,Power Adopter,completed_trial_window,6,5,2.0,1,0,0.5,86,5,5
U00690,2026-01-28,200+,pro,0,High,Champion,completed_trial_window,5,6,0.0,1,15,0.6,95,5,6
U00691,2026-03-09,not_provided,business,1,Medium,Late Bloomer,mid_trial_dropoff,2,5,126.0,1,7,0.5,67,2,5
U00692,2026-04-04,1-10,starter,0,Medium,Late Bloomer,completed_trial_window,3,3,119.0,1,11,0.3,61,3,3
U00693,2026-01-14,not_provided,pro,0,High,Power Adopter,completed_trial_window,11,7,1.0,1,-25,0.7,98,10,7
U00694,2026-02-19,51-200,pro,1,High,Champion,completed_trial_window,6,6,1.0,1,14,0.6,99,5,6
U00695,2026-01-19,200+,pro,1,High,Champion,completed_trial_window,6,8,11.0,1,4,0.8,99,6,8
U00696,2026-05-21,51-200,pro,1,Medium,Champion,completed_trial_window,3,1,4.0,1,6,0.1,67,3,1
U00697,2026-01-31,11-50,starter,0,Medium,Growing Casual,mid_trial_dropoff,3,4,97.0,0,4,0.4,48,2,4
U00698,2026-04-11,51-200,business,0,High,Late Bloomer,mid_trial_dropoff,4,3,26.0,1,4,0.3,70,3,3
U00699,2026-05-23,51-200,pro,1,High,Champion,completed_trial_window,4,3,10.0,1,7,0.3,80,3,3
U00700,2026-06-04,not_provided,starter,1,High,Power Adopter,completed_trial_window,7,8,0.0,1,-8,0.8,92,6,8
U00701,2026-01-11,1-10,starter,0,Medium,Growing Casual,completed_trial_window,7,4,6.0,0,3,0.4,77,6,4
U00702,2026-02-05,not_provided,business,0,Medium,Power Adopter,completed_trial_window,3,4,5.0,1,-5,0.4,71,2,4
U00703,2026-05-02,not_provided,starter,0,High,Power Adopter,completed_trial_window,8,6,20.0,1,-7,0.6,91,7,6
U00704,2026-02-08,not_provided,pro,0,High,Champion,completed_trial_window,10,4,8.0,1,10,0.4,99,6,4
U00705,2026-02-05,51-200,pro,0,High,Champion,completed_trial_window,8,5,3.0,1,17,0.5,99,5,5
U00706,2026-03-23,11-50,starter,0,Medium,Power Adopter,completed_trial_window,2,7,10.0,1,-20,0.7,75,2,7
U00707,2026-06-07,not_provided,business,0,Medium,Power Adopter,completed_trial_window,6,4,15.0,1,-2,0.4,77,6,4
U00708,2026-06-01,51-200,pro,1,Medium,Plateaued User,completed_trial_window,11,3,3.0,0,-4,0.3,68,6,3
U00709,2026-05-17,200+,business,1,High,Plateaued User,completed_trial_window,10,3,31.0,1,-3,0.3,76,7,3
U00710,2026-03-18,200+,starter,1,High,Champion,completed_trial_window,13,9,2.0,1,14,0.9,99,10,9
U00711,2026-03-26,not_provided,starter,1,High,Champion,completed_trial_window,9,7,0.0,1,3,0.7,99,6,7
U00712,2026-05-30,51-200,business,0,High,Late Bloomer,completed_trial_window,4,5,55.0,1,16,0.5,74,4,5
U00713,2026-06-11,1-10,pro,0,Medium,Power Adopter,completed_trial_window,6,3,15.0,1,-4,0.3,72,5,3
U00714,2026-05-02,51-200,business,0,Medium,Growing Casual,completed_trial_window,8,2,229.0,0,10,0.2,57,7,2
U00715,2026-05-29,not_provided,pro,1,Medium,Power Adopter,completed_trial_window,2,4,11.0,1,-11,0.4,68,2,4
U00716,2026-05-30,200+,pro,0,Low,Window Shopper,early_dropoff,2,1,334.0,0,4,0.1,31,2,1
U00717,2026-05-15,not_provided,business,1,High,Champion,completed_trial_window,4,7,9.0,1,8,0.7,92,3,7
U00718,2026-04-08,11-50,business,0,Medium,Power Adopter,completed_trial_window,7,4,11.0,1,-2,0.4,85,3,4
U00719,2026-03-04,1-10,pro,0,Medium,Power Adopter,completed_trial_window,4,4,3.0,1,-4,0.4,75,4,4
U00720,2026-01-29,11-50,starter,0,Medium,Plateaued User,completed_trial_window,9,1,136.0,0,-2,0.1,44,7,1
U00721,2026-04-23,51-200,starter,1,High,Champion,completed_trial_window,8,6,4.0,1,2,0.6,99,5,6
U00722,2026-04-16,not_provided,pro,0,High,Late Bloomer,completed_trial_window,6,5,36.0,1,8,0.5,86,5,5
U00723,2026-04-16,not_provided,pro,0,Medium,Power Adopter,early_dropoff,2,5,11.0,1,-3,0.5,72,2,5
U00724,2026-05-01,not_provided,business,0,Medium,Growing Casual,mid_trial_dropoff,7,1,262.0,0,3,0.1,48,5,1
U00725,2026-01-16,not_provided,pro,1,High,Champion,completed_trial_window,13,7,5.0,1,7,0.7,99,7,7
U00726,2026-02-23,not_provided,business,1,High,Champion,completed_trial_window,9,6,14.0,1,5,0.6,99,8,6
U00727,2026-05-15,200+,business,0,High,Champion,completed_trial_window,11,6,20.0,1,22,0.6,99,7,6
U00728,2026-02-14,200+,pro,1,High,Champion,completed_trial_window,6,6,1.0,1,2,0.6,99,5,6
U00729,2026-05-20,51-200,business,1,High,Late Bloomer,completed_trial_window,10,4,25.0,1,21,0.4,91,6,4
U00730,2026-06-06,200+,pro,0,High,Power Adopter,completed_trial_window,10,9,1.0,1,-21,0.9,98,8,9
U00731,2026-03-05,51-200,pro,1,Medium,Power Adopter,completed_trial_window,6,4,6.0,1,-29,0.4,82,5,4
U00732,2026-02-27,51-200,business,1,High,Champion,completed_trial_window,13,7,3.0,1,10,0.7,99,9,7
U00733,2026-05-06,51-200,starter,0,Medium,Growing Casual,completed_trial_window,6,2,23.0,0,4,0.2,60,4,2
U00734,2026-03-31,not_provided,business,0,Medium,Power Adopter,completed_trial_window,3,3,10.0,1,-8,0.3,66,3,3
U00735,2026-03-12,51-200,starter,0,High,Power Adopter,completed_trial_window,11,5,6.0,1,0,0.5,95,10,5
U00736,2026-05-27,not_provided,pro,0,Medium,Late Bloomer,mid_trial_dropoff,2,4,118.0,1,4,0.4,63,2,4
U00737,2026-04-08,200+,business,0,High,Champion,completed_trial_window,4,4,24.0,1,9,0.4,80,4,4
U00738,2026-02-07,51-200,starter,0,High,Late Bloomer,completed_trial_window,10,3,44.0,1,4,0.3,86,7,3
U00739,2026-03-15,not_provided,starter,0,Low,Growing Casual,completed_trial_window,3,2,74.0,0,1,0.2,39,3,2
U00740,2026-03-30,200+,business,0,High,Champion,completed_trial_window,2,6,12.0,1,10,0.6,85,2,6
U00741,2026-03-07,not_provided,starter,1,Medium,Late Bloomer,completed_trial_window,3,4,47.0,1,15,0.4,71,3,4
U00742,2026-02-21,not_provided,business,0,High,Champion,completed_trial_window,10,7,10.0,1,2,0.7,99,7,7
U00743,2026-05-24,not_provided,business,0,Medium,Power Adopter,completed_trial_window,6,3,23.0,1,-2,0.3,72,4,3
U00744,2026-02-05,1-10,pro,1,Medium,Power Adopter,completed_trial_window,6,5,6.0,1,-6,0.5,86,3,5
U00745,2026-03-03,11-50,starter,0,High,Late Bloomer,completed_trial_window,5,7,33.0,1,23,0.7,85,4,7
U00746,2026-05-16,11-50,business,0,Medium,Plateaued User,completed_trial_window,4,2,123.0,1,0,0.2,51,3,2
U00747,2026-03-01,1-10,starter,1,Medium,Growing Casual,completed_trial_window,7,2,15.0,0,7,0.2,63,6,2
U00748,2026-03-26,not_provided,starter,1,Low,Power Adopter,completed_trial_window,3,2,4.0,1,-4,0.2,62,2,2
U00749,2026-02-05,1-10,pro,1,Medium,Plateaued User,completed_trial_window,5,3,38.0,1,-5,0.3,63,5,3
U00750,2026-04-15,not_provided,starter,0,Low,Window Shopper,completed_trial_window,1,1,6.0,0,2,0.1,42,1,1
U00751,2026-05-03,not_provided,pro,0,High,Late Bloomer,completed_trial_window,8,2,169.0,1,6,0.2,75,7,2
U00752,2026-03-15,51-200,business,1,High,Champion,completed_trial_window,3,7,1.0,1,15,0.7,88,3,7
U00753,2026-01-23,not_provided,pro,0,High,Power Adopter,completed_trial_window,10,5,9.0,1,-17,0.5,95,7,5
U00754,2026-03-01,not_provided,business,1,High,Late Bloomer,completed_trial_window,6,6,51.0,1,33,0.6,84,6,6
U00755,2026-02-14,200+,pro,1,Medium,Champion,completed_trial_window,3,5,15.0,1,17,0.5,80,3,5
U00756,2026-04-12,200+,pro,0,Medium,Late Bloomer,completed_trial_window,2,2,187.0,1,8,0.2,54,2,2
U00757,2026-03-16,1-10,starter,0,High,Late Bloomer,completed_trial_window,7,4,30.0,1,5,0.4,85,7,4
U00758,2026-03-18,not_provided,pro,1,High,Champion,completed_trial_window,7,9,0.0,1,5,0.9,99,4,9
U00759,2026-03-27,51-200,starter,0,High,Late Bloomer,completed_trial_window,5,6,69.0,1,19,0.6,80,5,6
U00760,2026-06-14,not_provided,pro,0,Medium,Late Bloomer,completed_trial_window,1,4,28.0,1,2,0.4,64,1,4
U00761,2026-05-07,11-50,pro,0,High,Champion,completed_trial_window,9,5,2.0,1,9,0.5,99,7,5
U00762,2026-04-30,51-200,pro,0,Medium,Power Adopter,completed_trial_window,4,5,9.0,1,-9,0.5,79,4,5
U00763,2026-01-29,51-200,pro,0,High,Champion,completed_trial_window,4,3,16.0,1,2,0.3,75,4,3
U00764,2026-04-28,not_provided,business,0,Medium,Growing Casual,completed_trial_window,6,2,56.0,0,12,0.2,50,6,2
U00765,2026-02-17,1-10,business,0,Medium,Late Bloomer,completed_trial_window,6,2,216.0,1,9,0.2,68,4,2
U00766,2026-03-28,51-200,pro,0,High,Power Adopter,completed_trial_window,11,4,2.0,1,-3,0.4,91,8,4
U00767,2026-02-19,11-50,pro,0,High,Champion,completed_trial_window,10,4,9.0,1,5,0.4,99,5,4
U00768,2026-06-13,200+,starter,1,High,Power Adopter,completed_trial_window,10,7,0.0,1,0,0.7,98,8,7
U00769,2026-03-25,1-10,starter,0,High,Power Adopter,completed_trial_window,9,7,4.0,1,-23,0.7,98,8,7
U00770,2026-01-25,11-50,pro,0,Medium,Plateaued User,completed_trial_window,7,2,29.0,1,-4,0.2,66,6,2
U00771,2026-05-03,51-200,pro,0,Medium,Plateaued User,mid_trial_dropoff,4,3,30.0,0,-6,0.3,42,4,3
U00772,2026-01-02,51-200,starter,0,Medium,Power Adopter,completed_trial_window,7,4,0.0,1,-4,0.4,85,6,4
U00773,2026-03-02,200+,business,0,Medium,Late Bloomer,early_dropoff,2,4,74.0,1,8,0.4,63,2,4
U00774,2026-03-26,51-200,pro,1,High,Champion,completed_trial_window,4,3,12.0,1,2,0.3,80,4,3
U00775,2026-01-03,51-200,business,1,High,Champion,completed_trial_window,7,6,1.0,1,3,0.6,99,6,6
U00776,2026-03-02,1-10,business,0,Low,Plateaued User,mid_trial_dropoff,3,2,44.0,1,-9,0.2,52,3,2
U00777,2026-01-31,200+,business,0,Medium,Plateaued User,completed_trial_window,2,4,51.0,1,-5,0.4,53,2,4
U00778,2026-02-10,200+,business,0,Medium,Growing Casual,completed_trial_window,6,1,102.0,0,2,0.1,45,5,1
U00779,2026-05-09,not_provided,business,1,Medium,Power Adopter,completed_trial_window,3,4,19.0,1,-11,0.4,66,3,4
U00780,2026-06-13,51-200,business,1,High,Champion,completed_trial_window,8,3,13.0,1,2,0.3,89,6,3
U00781,2026-02-26,11-50,pro,1,High,Late Bloomer,completed_trial_window,8,7,46.0,1,12,0.7,96,6,7
U00782,2026-02-09,200+,business,0,Medium,Plateaued User,completed_trial_window,4,3,38.0,1,-3,0.3,60,3,3
U00783,2026-06-05,51-200,starter,0,Medium,Plateaued User,completed_trial_window,5,2,55.0,1,-2,0.2,54,5,2
U00784,2026-05-21,200+,pro,1,High,Power Adopter,completed_trial_window,8,3,0.0,1,-15,0.3,84,6,3
U00785,2026-03-05,not_provided,pro,0,High,Champion,early_dropoff,4,5,12.0,1,11,0.5,89,3,5
U00786,2026-01-21,not_provided,starter,1,Medium,Power Adopter,completed_trial_window,7,5,5.0,1,-3,0.5,89,5,5
U00787,2026-04-03,1-10,pro,1,High,Champion,completed_trial_window,13,3,10.0,1,9,0.3,96,8,3
U00788,2026-01-16,not_provided,pro,0,High,Champion,completed_trial_window,7,4,12.0,1,6,0.4,95,6,4
U00789,2026-02-21,not_provided,pro,0,Medium,Growing Casual,completed_trial_window,5,1,175.0,0,8,0.1,41,5,1
U00790,2026-02-08,11-50,business,0,Medium,Plateaued User,completed_trial_window,5,3,26.0,1,-12,0.3,63,5,3
U00791,2026-05-14,200+,starter,0,High,Champion,completed_trial_window,9,6,0.0,1,16,0.6,99,6,6
U00792,2026-02-22,not_provided,pro,0,High,Champion,completed_trial_window,7,5,10.0,1,20,0.5,99,6,5
U00793,2026-05-06,1-10,pro,0,Medium,Plateaued User,completed_trial_window,4,3,31.0,0,-5,0.3,42,3,3
U00794,2026-04-25,1-10,starter,1,Medium,Champion,completed_trial_window,1,3,5.0,1,7,0.3,69,1,3
U00795,2026-05-12,200+,starter,0,Medium,Growing Casual,completed_trial_window,4,3,12.0,0,8,0.3,62,3,3
U00796,2026-05-25,1-10,pro,1,High,Power Adopter,completed_trial_window,8,5,2.0,1,-25,0.5,93,7,5
U00797,2026-03-20,not_provided,starter,0,Medium,Late Bloomer,completed_trial_window,3,3,78.0,1,3,0.3,61,3,3
U00798,2026-04-12,51-200,starter,0,High,Late Bloomer,completed_trial_window,10,5,38.0,1,3,0.5,95,8,5
U00799,2026-02-25,not_provided,starter,1,High,Champion,completed_trial_window,2,6,2.0,1,3,0.6,85,2,6
U00800,2026-04-19,51-200,business,0,High,Power Adopter,completed_trial_window,5,6,8.0,1,-11,0.6,85,5,6
U00801,2026-01-17,not_provided,starter,1,Medium,Champion,mid_trial_dropoff,1,3,0.0,1,11,0.3,69,1,3
U00802,2026-05-01,1-10,business,0,Medium,Plateaued User,mid_trial_dropoff,5,4,48.0,1,-9,0.4,68,4,4
U00803,2026-04-15,11-50,pro,1,High,Champion,completed_trial_window,10,6,16.0,1,11,0.6,99,6,6
U00804,2026-04-06,200+,starter,0,Medium,Power Adopter,completed_trial_window,5,5,2.0,1,-1,0.5,82,5,5
U00805,2026-04-07,200+,starter,1,Low,Plateaued User,completed_trial_window,3,2,12.0,0,-1,0.2,44,3,2
U00806,2026-02-04,not_provided,business,0,High,Champion,completed_trial_window,8,4,5.0,1,1,0.4,99,8,4
U00807,2026-01-31,11-50,pro,1,Medium,Power Adopter,completed_trial_window,5,2,13.0,1,-1,0.2,64,5,2
U00808,2026-05-16,11-50,business,0,High,Champion,completed_trial_window,9,3,20.0,1,5,0.3,91,7,3
U00809,2026-02-27,1-10,starter,1,High,Champion,completed_trial_window,13,7,6.0,1,7,0.7,99,8,7
U00810,2026-04-29,not_provided,business,1,High,Champion,completed_trial_window,5,6,3.0,1,21,0.6,95,4,6
U00811,2026-04-19,not_provided,starter,0,High,Late Bloomer,completed_trial_window,8,4,87.0,1,17,0.4,84,6,4
U00812,2026-02-28,11-50,starter,0,High,Champion,completed_trial_window,10,5,16.0,1,2,0.5,99,8,5
U00813,2026-03-30,11-50,business,0,Medium,Growing Casual,completed_trial_window,3,5,30.0,0,5,0.5,57,3,5
U00814,2026-02-18,not_provided,starter,0,Medium,Power Adopter,completed_trial_window,6,4,24.0,1,0,0.4,77,6,4
U00815,2026-01-09,not_provided,starter,1,High,Champion,completed_trial_window,15,7,2.0,1,6,0.7,99,9,7
U00816,2026-01-05,11-50,pro,0,Medium,Late Bloomer,completed_trial_window,3,2,76.0,1,4,0.2,57,3,2
U00817,2026-01-18,1-10,pro,1,High,Champion,completed_trial_window,8,4,4.0,1,14,0.4,99,6,4
U00818,2026-04-25,not_provided,business,0,Medium,Late Bloomer,completed_trial_window,6,1,138.0,1,2,0.1,63,6,1
U00819,2026-01-13,11-50,business,0,High,Power Adopter,completed_trial_window,10,3,2.0,1,-2,0.3,86,8,3
U00820,2026-01-12,200+,starter,0,Medium,Power Adopter,completed_trial_window,5,2,5.0,1,-1,0.2,69,4,2
U00821,2026-03-01,not_provided,pro,0,High,Power Adopter,completed_trial_window,5,6,1.0,1,-21,0.6,85,5,6
U00822,2026-01-15,11-50,pro,1,Low,Window Shopper,completed_trial_window,1,1,117.0,0,-4,0.1,17,1,1
U00823,2026-03-01,not_provided,pro,0,Medium,Champion,completed_trial_window,2,5,14.0,1,8,0.5,77,2,5
U00824,2026-03-23,not_provided,pro,0,Low,Window Shopper,early_dropoff,1,1,124.0,0,-2,0.1,17,1,1
U00825,2026-03-24,11-50,business,1,High,Champion,mid_trial_dropoff,4,7,15.0,1,12,0.7,87,4,7
U00826,2026-05-14,11-50,starter,1,High,Champion,completed_trial_window,10,7,13.0,1,19,0.7,99,9,7
U00827,2026-03-12,1-10,pro,0,High,Plateaued User,completed_trial_window,10,6,39.0,1,-13,0.6,88,7,6
U00828,2026-06-01,not_provided,pro,0,High,Champion,completed_trial_window,8,8,6.0,1,14,0.8,99,8,8
U00829,2026-06-10,not_provided,starter,0,High,Champion,completed_trial_window,8,5,10.0,1,17,0.5,99,7,5
U00830,2026-05-23,200+,starter,1,High,Late Bloomer,completed_trial_window,7,5,32.0,1,2,0.5,89,6,5
U00831,2026-06-14,not_provided,starter,0,Medium,Plateaued User,completed_trial_window,7,3,17.0,0,-13,0.3,57,6,3
U00832,2026-05-15,51-200,business,1,High,Late Bloomer,completed_trial_window,3,6,32.0,1,13,0.6,78,3,6
U00833,2026-04-15,11-50,business,0,Medium,Late Bloomer,completed_trial_window,4,2,87.0,1,1,0.2,61,4,2
U00834,2026-04-07,11-50,pro,0,High,Late Bloomer,completed_trial_window,5,3,29.0,1,13,0.3,73,5,3
U00835,2026-05-02,11-50,pro,0,Medium,Growing Casual,completed_trial_window,5,2,27.0,0,1,0.2,51,5,2
U00836,2026-03-18,not_provided,pro,0,High,Power Adopter,completed_trial_window,11,5,4.0,1,-13,0.5,95,10,5
U00837,2026-04-29,1-10,pro,0,High,Power Adopter,completed_trial_window,8,6,15.0,1,-12,0.6,91,6,6
U00838,2026-04-16,200+,pro,0,High,Champion,completed_trial_window,8,9,0.0,1,9,0.9,99,6,9
U00839,2026-05-16,11-50,starter,1,Medium,Late Bloomer,completed_trial_window,2,3,52.0,1,24,0.3,58,2,3
U00840,2026-03-07,11-50,business,1,Medium,Power Adopter,mid_trial_dropoff,5,4,15.0,1,-10,0.4,73,4,4
U00841,2026-04-26,51-200,starter,0,High,Champion,completed_trial_window,6,4,5.0,1,1,0.4,92,5,4
U00842,2026-05-18,not_provided,pro,1,Medium,Power Adopter,completed_trial_window,7,4,4.0,1,-9,0.4,85,7,4
U00843,2026-03-10,200+,business,0,High,Power Adopter,completed_trial_window,15,6,10.0,1,-23,0.6,98,11,6
U00844,2026-06-04,not_provided,starter,0,High,Power Adopter,completed_trial_window,8,8,10.0,1,-9,0.8,96,7,8
U00845,2026-01-19,11-50,pro,0,Medium,Power Adopter,completed_trial_window,4,4,3.0,1,-11,0.4,75,4,4
U00846,2026-05-24,11-50,starter,1,High,Champion,completed_trial_window,8,7,3.0,1,35,0.7,99,6,7
U00847,2026-03-27,51-200,starter,0,Low,Plateaued User,completed_trial_window,3,1,50.0,0,-2,0.1,24,3,1
U00848,2026-02-24,11-50,business,0,Medium,Power Adopter,completed_trial_window,9,1,4.0,1,-3,0.1,77,9,1
U00849,2026-01-31,not_provided,starter,0,Medium,Power Adopter,completed_trial_window,7,4,5.0,1,-11,0.4,85,4,4
U00850,2026-03-04,not_provided,pro,0,High,Champion,completed_trial_window,5,4,17.0,1,8,0.4,83,5,4
U00851,2026-02-22,200+,pro,1,Low,Plateaued User,completed_trial_window,5,2,106.0,0,-2,0.2,36,3,2
U00852,2026-03-24,51-200,starter,0,High,Champion,completed_trial_window,6,8,13.0,1,3,0.8,94,5,8
U00853,2026-04-30,not_provided,business,0,High,Champion,completed_trial_window,7,6,15.0,1,27,0.6,97,5,6
U00854,2026-04-02,51-200,business,0,High,Late Bloomer,completed_trial_window,7,6,27.0,1,5,0.6,92,5,6
U00855,2026-04-03,not_provided,starter,1,High,Champion,completed_trial_window,5,6,24.0,1,42,0.6,90,5,6
U00856,2026-01-26,not_provided,starter,0,High,Late Bloomer,completed_trial_window,6,4,80.0,1,9,0.4,77,5,4
U00857,2026-03-23,11-50,business,0,Medium,Growing Casual,completed_trial_window,9,1,240.0,0,4,0.1,54,8,1
U00858,2026-03-22,200+,starter,1,High,Champion,completed_trial_window,7,10,5.0,1,23,1.0,99,5,10
U00859,2026-02-26,not_provided,pro,0,High,Power Adopter,completed_trial_window,13,4,12.0,1,0,0.4,91,10,4
U00860,2026-01-05,51-200,pro,1,High,Champion,completed_trial_window,10,4,4.0,1,4,0.4,99,9,4
U00861,2026-05-29,not_provided,starter,0,High,Plateaued User,completed_trial_window,8,3,33.0,1,0,0.3,74,6,3
U00862,2026-03-17,11-50,pro,1,Medium,Plateaued User,completed_trial_window,7,3,28.0,0,-9,0.3,52,7,3
U00863,2026-02-28,200+,pro,1,Low,Window Shopper,completed_trial_window,2,2,113.0,0,-2,0.2,26,2,2
U00864,2026-05-08,not_provided,business,0,High,Champion,completed_trial_window,5,5,13.0,1,7,0.5,87,3,5
U00865,2026-03-28,51-200,starter,0,Medium,Plateaued User,completed_trial_window,19,5,3.0,0,-10,0.5,77,10,5
U00866,2026-06-14,not_provided,starter,1,Medium,Growing Casual,completed_trial_window,4,1,250.0,0,2,0.1,38,4,1
U00867,2026-02-13,not_provided,business,1,Medium,Plateaued User,completed_trial_window,18,1,0.0,0,0,0.1,59,11,1
U00868,2026-02-05,not_provided,pro,1,Medium,Champion,completed_trial_window,1,5,12.0,1,21,0.5,78,1,5
U00869,2026-02-17,not_provided,business,1,High,Power Adopter,completed_trial_window,13,7,3.0,1,-4,0.7,98,10,7
U00870,2026-05-15,1-10,starter,1,High,Champion,completed_trial_window,5,4,14.0,1,6,0.4,83,4,4
U00871,2026-01-02,200+,pro,1,High,Late Bloomer,mid_trial_dropoff,4,7,38.0,1,28,0.7,82,3,7
U00872,2026-01-18,not_provided,pro,1,Medium,Growing Casual,completed_trial_window,4,3,103.0,0,3,0.3,47,4,3
U00873,2026-02-25,not_provided,starter,0,High,Late Bloomer,completed_trial_window,6,4,56.0,1,1,0.4,77,5,4
U00874,2026-04-06,1-10,pro,0,Medium,Power Adopter,completed_trial_window,4,4,14.0,1,0,0.4,70,4,4
U00875,2026-06-13,not_provided,pro,0,Medium,Growing Casual,completed_trial_window,3,3,21.0,0,1,0.3,53,3,3
U00876,2026-05-04,not_provided,starter,0,High,Power Adopter,completed_trial_window,12,6,0.0,1,-11,0.6,98,9,6
U00877,2026-01-05,1-10,pro,0,Medium,Plateaued User,completed_trial_window,6,3,34.0,1,-7,0.3,67,4,3
U00878,2026-05-22,200+,starter,0,Medium,Growing Casual,completed_trial_window,3,5,43.0,0,16,0.5,57,3,5
U00879,2026-01-05,not_provided,business,1,High,Champion,completed_trial_window,5,7,1.0,1,13,0.7,95,3,7
U00880,2026-05-18,51-200,starter,0,High,Champion,completed_trial_window,5,4,21.0,1,15,0.4,83,4,4
U00881,2026-05-09,not_provided,business,1,High,Champion,completed_trial_window,9,7,4.0,1,11,0.7,99,6,7
U00882,2026-02-15,1-10,starter,1,Medium,Late Bloomer,completed_trial_window,6,2,25.0,1,7,0.2,73,5,2
U00883,2026-02-08,11-50,pro,0,High,Champion,completed_trial_window,6,5,10.0,1,15,0.5,96,6,5
U00884,2026-06-08,not_provided,business,1,Medium,Champion,early_dropoff,2,3,6.0,1,6,0.3,73,2,3
U00885,2026-03-10,200+,starter,0,High,Late Bloomer,completed_trial_window,7,7,54.0,1,2,0.7,87,7,7
U00886,2026-04-06,200+,starter,0,Medium,Plateaued User,completed_trial_window,14,2,32.0,0,-1,0.2,54,9,2
U00887,2026-05-25,11-50,business,1,Medium,Plateaued User,completed_trial_window,5,4,16.0,0,-5,0.4,55,5,4
U00888,2026-03-18,not_provided,starter,1,High,Champion,completed_trial_window,12,7,3.0,1,35,0.7,99,9,7
U00889,2026-01-24,200+,starter,0,Medium,Late Bloomer,mid_trial_dropoff,2,4,31.0,1,9,0.4,68,2,4
U00890,2026-04-07,not_provided,starter,0,Low,Plateaued User,completed_trial_window,7,1,8.0,0,-5,0.1,53,5,1
U00891,2026-01-15,not_provided,starter,1,High,Champion,completed_trial_window,5,4,12.0,1,19,0.4,88,4,4
U00892,2026-01-22,200+,starter,1,High,Plateaued User,completed_trial_window,8,4,26.0,1,-7,0.4,79,6,4
U00893,2026-05-25,1-10,pro,0,High,Champion,completed_trial_window,7,6,6.0,1,5,0.6,99,4,6
U00894,2026-01-11,11-50,pro,0,High,Champion,mid_trial_dropoff,4,4,9.0,1,1,0.4,85,3,4
U00895,2026-05-26,200+,business,0,High,Champion,completed_trial_window,11,5,16.0,1,2,0.5,99,8,5
